AsexualSexual,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
0.00418352527745737,78,0.164,0.0817239950269374,0.836,0.822166476624857,1,6.03048780487805,1,6.99390243902439
0.00418352527745737,79,0.168,0.0831330294239536,0.832,0.800876784722326,1,5.98214285714286,1,6.95833333333333
0.00418352527745737,80,0.157,0.0889349357646084,0.843,0.802965159377316,1,6.84713375796178,1,7.82165605095541
0.00418352527745737,81,0.136,0.0720265230004144,0.864,0.81169306437919,1,6.43382352941176,1,7.34558823529412
0.00418352527745737,82,0.157,0.0748445917944467,0.843,0.786023106843848,1,5.77707006369427,1,6.72611464968153
0.00418352527745737,83,0.159,0.0792374637380854,0.841,0.773579245121289,1,6.0314465408805,1,6.9937106918239
0.00418352527745737,84,0.166,0.0882718607542478,0.834,0.759402529929975,1,6.46385542168675,1,7.36746987951807
0.00418352527745737,85,0.164,0.0926647326978864,0.836,0.745548920020093,1,6.84756097560976,1,7.78658536585366
0.00418352527745737,86,0.167,0.094488188976378,0.833,0.731631287844306,1,6.84431137724551,1,7.80838323353293
0.00418352527745737,87,0.154,0.0778284293410692,0.846,0.742525256656714,1,6.16233766233766,1,7.03246753246753
0.00418352527745737,88,0.142,0.0693742229589722,0.858,0.746634323832626,1,5.90845070422535,1,6.88028169014085
0.00418352527745737,89,0.154,0.07882304185661,0.846,0.724813793287231,1,6.20779220779221,1,7.14285714285714
0.00418352527745737,90,0.133,0.0746788230418566,0.867,0.731486603967439,1,6.79699248120301,1,7.74436090225564
0.00418352527745737,91,0.163,0.0841276419394944,0.837,0.699602631750375,1,6.26380368098159,1,7.19018404907975
0.00418352527745737,92,0.168,0.088437629506838,0.832,0.690888937579749,1,6.38690476190476,1,7.32142857142857
0.00418352527745737,93,0.139,0.0663903854123498,0.861,0.714154599224964,1,5.79856115107914,1,6.72661870503597
0.00418352527745737,94,0.154,0.0858682138416908,0.846,0.676886019118723,1,6.77272727272727,1,7.68181818181818
0.00418352527745737,95,0.148,0.0718607542478243,0.852,0.678025104184863,1,5.88513513513514,1,6.83108108108108
0.00418352527745737,96,0.165,0.0866970576046415,0.835,0.658611279188946,1,6.36969696969697,1,7.30909090909091
0.00418352527745737,97,0.171,0.0852051388313303,0.829,0.652524141303019,1,6.02923976608187,1,6.99415204678363
0.00418352527745737,98,0.149,0.0784915043514298,0.851,0.661763104728953,1,6.3758389261745,1,7.33557046979866
0.00418352527745737,99,0.156,0.0759220886862826,0.844,0.650272438776121,1,5.8974358974359,1,6.84615384615385
0.00418352527745737,100,0.134,0.0652300041442188,0.866,0.656161477284849,1,5.88805970149254,1,6.85820895522388
0.00633616684032458,1,0.192,0.12084542063821,0.808,0.731495419042088,1,7.625,1,8.5625
0.00633616684032458,2,0.176,0.117530045586407,0.824,0.74192554313686,1,8.10795454545454,1,9
0.00633616684032458,3,0.182,0.108827186075425,0.818,0.731305780422183,1,7.23076923076923,1,8.1978021978022
0.00633616684032458,4,0.187,0.11512639867385,0.813,0.741522561069562,1,7.45454545454545,1,8.40106951871658
0.00633616684032458,5,0.159,0.0915043514297555,0.841,0.755982505837314,1,6.9748427672956,1,7.91194968553459
0.00633616684032458,6,0.206,0.129631164525487,0.794,0.720923065982387,1,7.62135922330097,1,8.56310679611651
0.00633616684032458,7,0.165,0.115375051802735,0.835,0.753386827227365,1,8.46060606060606,1,9.41212121212121
0.00633616684032458,8,0.176,0.101367592208869,0.824,0.745398300363869,1,6.96590909090909,1,7.92613636363636
0.00633616684032458,9,0.201,0.114380439287194,0.799,0.718505173578599,1,6.89054726368159,1,7.8407960199005
0.00633616684032458,10,0.184,0.105014504765852,0.816,0.731139846629766,1,6.89673913043478,1,7.875
0.00633616684032458,11,0.176,0.111728139245752,0.824,0.742932998305105,1,7.69318181818182,1,8.625
0.00633616684032458,12,0.17,0.109490261085785,0.83,0.747365801045383,1,7.78823529411765,1,8.75294117647059
0.00633616684032458,13,0.19,0.114877745544965,0.81,0.728283414917448,1,7.31052631578947,1,8.27894736842105
0.00633616684032458,14,0.182,0.104848736013262,0.818,0.73071315973498,1,6.97252747252747,1,7.92857142857143
0.00633616684032458,15,0.197,0.142975549108993,0.803,0.723506892178592,1,8.77664974619289,1,9.73604060913706
0.00633616684032458,16,0.181,0.120182345627849,0.819,0.735003733510329,1,8.06629834254144,1,8.95580110497237
0.00633616684032458,17,0.184,0.125652714463324,0.816,0.733830344549668,1,8.26630434782609,1,9.21195652173913
0.00633616684032458,18,0.181,0.129133858267717,0.819,0.739507650733072,1,8.62430939226519,1,9.59116022099447
0.00633616684032458,19,0.168,0.116618317447161,0.832,0.75445354446433,1,8.41666666666667,1,9.33333333333333
0.00633616684032458,20,0.197,0.122088686282636,0.803,0.721942373564376,1,7.50761421319797,1,8.44670050761421
0.00633616684032458,21,0.182,0.120348114380439,0.818,0.740088419006531,1,7.99450549450549,1,8.96153846153846
0.00633616684032458,22,0.188,0.119021964359718,0.812,0.724194332175748,1,7.65957446808511,1,8.61702127659574
0.00633616684032458,23,0.197,0.136013261500207,0.803,0.725059558379064,1,8.34517766497462,1,9.31472081218274
0.00633616684032458,24,0.192,0.118276004973063,0.808,0.72989534318664,1,7.46354166666667,1,8.40104166666667
0.00633616684032458,25,0.186,0.116701201823456,0.814,0.730440554218867,1,7.59677419354839,1,8.54301075268817
0.00633616684032458,26,0.182,0.119021964359718,0.818,0.730523521115075,1,7.90659340659341,1,8.87362637362637
0.00633616684032458,27,0.199,0.121259842519685,0.801,0.717639947375283,1,7.37688442211055,1,8.32663316582915
0.00633616684032458,28,0.159,0.0983008702859511,0.841,0.755626933424992,1,7.47798742138365,1,8.44025157232704
0.00633616684032458,29,0.18,0.106009117281392,0.82,0.735157814889002,1,7.11666666666667,1,8.09444444444444
0.00633616684032458,30,0.197,0.148363033568172,0.803,0.719157056334523,1,9.10152284263959,1,10.0659898477157
0.00633616684032458,31,0.174,0.100372979693328,0.826,0.740609925211269,1,7,1,7.91954022988506
0.00633616684032458,32,0.164,0.102527973477,0.836,0.752651977575233,1,7.55487804878049,1,8.53048780487805
0.00633616684032458,33,0.178,0.111396601740572,0.822,0.744675303125481,1,7.56741573033708,1,8.53370786516854
0.00633616684032458,34,0.194,0.136344799005387,0.806,0.729255312844461,1,8.49484536082474,1,9.4639175257732
0.00633616684032458,35,0.178,0.107998342312474,0.822,0.73637861350464,1,7.34269662921348,1,8.29775280898876
0.00633616684032458,36,0.181,0.106672192291753,0.819,0.743679700370981,1,7.13812154696133,1,8.0828729281768
0.00633616684032458,37,0.18,0.119933692498964,0.82,0.736283794194688,1,8.06111111111111,1,9.01666666666667
0.00633616684032458,38,0.183,0.123249067550767,0.817,0.729776819049199,1,8.14754098360656,1,9.10382513661202
0.00633616684032458,39,0.196,0.123331951927062,0.804,0.718576288061064,1,7.62755102040816,1,8.55612244897959
0.00633616684032458,40,0.173,0.112391214256113,0.827,0.745872396913631,1,7.8728323699422,1,8.80346820809249
0.00633616684032458,41,0.193,0.119021964359718,0.807,0.718967417714618,1,7.48186528497409,1,8.39896373056995
0.00633616684032458,42,0.208,0.109158723580605,0.792,0.712353770845433,1,6.38461538461539,1,7.27884615384615
0.00633616684032458,43,0.185,0.114546208039785,0.815,0.732645103175262,1,7.50810810810811,1,8.43243243243243
0.00633616684032458,44,0.191,0.111811023622047,0.809,0.728176743193751,1,7.08900523560209,1,8.03664921465969
0.00633616684032458,45,0.178,0.120099461251554,0.822,0.742672245202736,1,8.14606741573034,1,9.13483146067416
0.00633616684032458,46,0.196,0.119436386241194,0.804,0.72221497908049,1,7.37244897959184,1,8.33163265306122
0.00633616684032458,47,0.175,0.104019892250311,0.825,0.745706463121215,1,7.2,1,8.14285714285714
0.00633616684032458,48,0.21,0.139079983423125,0.79,0.707565395692833,1,8.01904761904762,1,8.96190476190476
0.00633616684032458,49,0.177,0.105180273518442,0.823,0.741475151414586,1,7.1864406779661,1,8.15254237288136
0.00633616684032458,50,0.191,0.122337339411521,0.809,0.731685057661993,1,7.77486910994764,1,8.68062827225131
0.00633616684032458,51,0.183,0.124823870700373,0.817,0.724253594244468,1,8.23497267759563,1,9.22404371584699
0.00633616684032458,52,0.193,0.119021964359718,0.807,0.720567493570066,1,7.48186528497409,1,8.39896373056995
0.00633616684032458,53,0.169,0.102030667219229,0.831,0.747839897595145,1,7.32544378698225,1,8.24260355029586
0.00633616684032458,54,0.187,0.120016576875259,0.813,0.726149980443517,1,7.75935828877005,1,8.72727272727273
0.00633616684032458,55,0.194,0.110899295482801,0.806,0.720923065982387,1,6.94845360824742,1,7.84020618556701
0.00633616684032458,56,0.175,0.107086614173228,0.825,0.743537471406052,1,7.41714285714286,1,8.34857142857143
0.00633616684032458,57,0.164,0.107169498549523,0.836,0.753315712744901,1,7.90243902439024,1,8.86585365853658
0.00633616684032458,58,0.187,0.122751761292996,0.813,0.732099892143035,1,7.93582887700535,1,8.90374331550802
0.00633616684032458,59,0.191,0.121591380024865,0.809,0.733368100413649,1,7.70680628272251,1,8.6544502617801
0.00633616684032458,60,0.197,0.140654786572731,0.803,0.718137748752533,1,8.62944162436548,1,9.5989847715736
0.00633616684032458,61,0.194,0.136510567757978,0.806,0.720188216330256,1,8.51546391752577,1,9.4639175257732
0.00633616684032458,62,0.196,0.124823870700373,0.804,0.721029737706084,1,7.70918367346939,1,8.65816326530612
0.00633616684032458,63,0.211,0.128553667633651,0.789,0.70697277500563,1,7.37914691943128,1,8.32227488151659
0.00633616684032458,64,0.189,0.116038126813096,0.811,0.726920387336881,1,7.45502645502645,1,8.35978835978836
0.00633616684032458,65,0.187,0.124740986324078,0.813,0.73234879283166,1,8.05882352941176,1,9.03743315508021
0.00633616684032458,66,0.179,0.117115623704932,0.821,0.741783314171931,1,7.91620111731844,1,8.8659217877095
0.00633616684032458,67,0.184,0.114297554910899,0.816,0.735335601095163,1,7.51086956521739,1,8.47826086956522
0.00633616684032458,68,0.207,0.127641939494405,0.793,0.711085562574818,1,7.46376811594203,1,8.41545893719807
0.00633616684032458,69,0.187,0.120348114380439,0.813,0.731578385938296,1,7.80748663101604,1,8.72192513368984
0.00633616684032458,70,0.211,0.129548280149192,0.789,0.707458723969136,1,7.42654028436019,1,8.38862559241706
0.00633616684032458,71,0.173,0.109656029838375,0.827,0.747294686562919,1,7.6878612716763,1,8.60693641618497
0.00633616684032458,72,0.178,0.130708661417323,0.822,0.738796505908428,1,8.89325842696629,1,9.82584269662921
0.00633616684032458,73,0.197,0.113468711147949,0.803,0.716905097723151,1,6.96954314720812,1,7.9238578680203
0.00633616684032458,74,0.204,0.112308329879818,0.796,0.723743940453473,1,6.67647058823529,1,7.6078431372549
0.00633616684032458,75,0.169,0.114877745544965,0.831,0.749001434142063,1,8.23076923076923,1,9.17159763313609
0.00633616684032458,76,0.178,0.124492333195193,0.822,0.737421625914117,1,8.44943820224719,1,9.42696629213483
0.00633616684032458,77,0.166,0.115872358060506,0.834,0.747389505872871,1,8.43975903614458,1,9.40361445783133
0.00633616684032458,78,0.187,0.121259842519685,0.813,0.734031835583317,1,7.83422459893048,1,8.81283422459893
0.00633616684032458,79,0.193,0.129962702030667,0.807,0.725189934930249,1,8.13471502590674,1,9.1139896373057
0.00633616684032458,80,0.174,0.103439701616245,0.826,0.745670905879982,1,7.17816091954023,1,8.16666666666667
0.00633616684032458,81,0.165,0.104765851636966,0.835,0.75156155551078,1,7.68484848484848,1,8.63636363636364
0.00633616684032458,82,0.196,0.127310401989225,0.804,0.721634210807031,1,7.85714285714286,1,8.81632653061224
0.00633616684032458,83,0.176,0.104765851636966,0.824,0.739720994180465,1,7.19318181818182,1,8.17045454545454
0.00633616684032458,84,0.216,0.128387898881061,0.784,0.710338860508943,1,7.19907407407407,1,8.14351851851852
0.00633616684032458,85,0.194,0.116701201823456,0.806,0.720745279776226,1,7.27835051546392,1,8.23711340206185
0.00633616684032458,86,0.185,0.107418151678409,0.815,0.733498476964834,1,7.02162162162162,1,7.98918918918919
0.00633616684032458,87,0.186,0.112142561127228,0.814,0.734920766614121,1,7.29032258064516,1,8.25806451612903
0.00633616684032458,88,0.189,0.10269374222959,0.811,0.733285133517441,1,6.59259259259259,1,7.51851851851852
0.00633616684032458,89,0.203,0.139245752175715,0.797,0.719192613575755,1,8.28571428571429,1,9.26108374384236
0.00633616684032458,90,0.191,0.126564442602569,0.809,0.726197390098494,1,8.00523560209424,1,8.98429319371728
0.00633616684032458,91,0.188,0.117695814338997,0.812,0.727204845266739,1,7.56382978723404,1,8.54255319148936
0.00633616684032458,92,0.2,0.101947782842934,0.8,0.726896682509393,1,6.16,1,7.14
0.00633616684032458,93,0.177,0.118193120596768,0.823,0.745291628640173,1,8.08474576271187,1,9.02824858757062
0.00633616684032458,94,0.178,0.111645254869457,0.822,0.742233705894205,1,7.57303370786517,1,8.56179775280899
0.00633616684032458,95,0.212,0.143307086614173,0.788,0.7130175060151,1,8.17452830188679,1,9.13679245283019
0.00633616684032458,96,0.194,0.106092001657688,0.806,0.722807599767693,1,6.61855670103093,1,7.57731958762887
0.00633616684032458,97,0.19,0.114048901782014,0.81,0.728176743193751,1,7.27894736842105,1,8.20526315789474
0.00633616684032458,98,0.202,0.145462080397845,0.798,0.718410354268647,1,8.71782178217822,1,9.65841584158416
0.00633616684032458,99,0.177,0.0989639452963116,0.823,0.739282454871935,1,6.77401129943503,1,7.71751412429379
0.00633616684032458,100,0.188,0.130045586406962,0.812,0.731329485249671,1,8.36170212765957,1,9.32978723404255
0.00853098473969325,1,0.235,0.188644840447576,0.765,0.858944424031954,1,9.71063829787234,1,10.6595744680851
0.00853098473969325,2,0.24,0.198922503108164,0.76,0.855625748183618,1,10.0083333333333,1,10.9916666666667
0.00853098473969325,3,0.222,0.168006630750104,0.778,0.875146673620083,1,9.14864864864865,1,10.1126126126126
0.00853098473969325,4,0.244,0.192789059262329,0.756,0.843085894442403,1,9.54508196721311,1,10.5204918032787
0.00853098473969325,5,0.264,0.208619975134687,0.736,0.823719050384611,1,9.54166666666667,1,10.5265151515152
0.00853098473969325,6,0.224,0.189059262329051,0.776,0.869054532955636,1,10.1875,1,11.1785714285714
0.00853098473969325,7,0.222,0.199419809365935,0.778,0.867288523307772,1,10.8558558558559,1,11.8198198198198
0.00853098473969325,8,0.229,0.178367177786987,0.771,0.85975038816655,1,9.42794759825328,1,10.3668122270742
0.00853098473969325,9,0.243,0.191545793617903,0.757,0.847554254423913,1,9.52674897119342,1,10.4938271604938
0.00853098473969325,10,0.229,0.179030252797348,0.771,0.869576039160375,1,9.45851528384279,1,10.4061135371179
0.00853098473969325,11,0.239,0.204973062577704,0.761,0.852295219921537,1,10.3849372384937,1,11.3096234309623
0.00853098473969325,12,0.216,0.179278905926233,0.784,0.877220846025293,1,10.0277777777778,1,11
0.00853098473969325,13,0.243,0.202154993783672,0.757,0.841130246174634,1,10.0493827160494,1,11.0246913580247
0.00853098473969325,14,0.245,0.202735184417737,0.755,0.846048997878418,1,10,1,10.9673469387755
0.00853098473969325,15,0.238,0.193369249896395,0.762,0.852141138542864,1,9.83193277310924,1,10.7731092436975
0.00853098473969325,16,0.251,0.228677994198094,0.749,0.838949402045727,1,11.00796812749,1,11.9760956175299
0.00853098473969325,17,0.233,0.192125984251969,0.767,0.852840430953764,1,9.97424892703863,1,10.9141630901288
0.00853098473969325,18,0.24,0.203812681309573,0.76,0.849130625451873,1,10.2625,1,11.2291666666667
0.00853098473969325,19,0.235,0.188644840447576,0.765,0.853160446124853,1,9.7063829787234,1,10.663829787234
0.00853098473969325,20,0.25,0.20033153750518,0.75,0.842208815825343,1,9.68,1,10.656
0.00853098473969325,21,0.237,0.194032324906755,0.763,0.854914603358974,1,9.89451476793249,1,10.8607594936709
0.00853098473969325,22,0.21,0.165354330708661,0.79,0.883573739792109,1,9.51904761904762,1,10.4809523809524
0.00853098473969325,23,0.258,0.204227103191048,0.742,0.835737397921087,1,9.58139534883721,1,10.5193798449612
0.00853098473969325,24,0.253,0.195855781185247,0.747,0.835156629647628,1,9.3596837944664,1,10.3201581027668
0.00853098473969325,25,0.225,0.201657687525901,0.775,0.864278010216781,1,10.8266666666667,1,11.8
0.00853098473969325,26,0.246,0.215084956485702,0.754,0.84929655924429,1,10.5528455284553,1,11.5447154471545
0.00853098473969325,27,0.264,0.230501450476585,0.736,0.821182633843382,1,10.5643939393939,1,11.5037878787879
0.00853098473969325,28,0.274,0.234562784915044,0.726,0.813881546977042,1,10.3613138686131,1,11.2956204379562
0.00853098473969325,29,0.245,0.197679237463738,0.755,0.835927036540992,1,9.75102040816327,1,10.7183673469388
0.00853098473969325,30,0.216,0.178284293410692,0.784,0.87706676464662,1,9.97222222222222,1,10.9444444444444
0.00853098473969325,31,0.242,0.198176543721509,0.758,0.849284706830546,1,9.89256198347107,1,10.8677685950413
0.00853098473969325,32,0.218,0.186075424782429,0.782,0.880764717734767,1,10.2981651376147,1,11.2981651376147
0.00853098473969325,33,0.246,0.184666390385412,0.754,0.850446243377464,1,9.08536585365854,1,10.0243902439024
0.00853098473969325,34,0.229,0.19983423124741,0.771,0.860710433679819,1,10.5589519650655,1,11.4978165938865
0.00853098473969325,35,0.228,0.163945296311645,0.772,0.858316246103519,1,8.69298245614035,1,9.6578947368421
0.00853098473969325,36,0.228,0.190799834231247,0.772,0.861943084709201,1,10.1052631578947,1,11.0877192982456
0.00853098473969325,37,0.228,0.180522171570659,0.772,0.864230600561804,1,9.56578947368421,1,10.5394736842105
0.00853098473969325,38,0.228,0.198922503108164,0.772,0.862701639188821,1,10.5350877192982,1,11.5175438596491
0.00853098473969325,39,0.244,0.202569415665147,0.756,0.842007324791694,1,10.0327868852459,1,11
0.00853098473969325,40,0.242,0.222876087857439,0.758,0.860959334368444,1,11.1446280991736,1,12.0785123966942
0.00853098473969325,41,0.258,0.230832987981765,0.742,0.822853824181294,1,10.8062015503876,1,11.7829457364341
0.00853098473969325,42,0.222,0.161292996270203,0.778,0.87537186948122,1,8.78828828828829,1,9.74324324324324
0.00853098473969325,43,0.237,0.203812681309573,0.763,0.860141517820104,1,10.4177215189873,1,11.3333333333333
0.00853098473969325,44,0.238,0.179196021549938,0.762,0.848383923385998,1,9.10504201680672,1,10.063025210084
0.00853098473969325,45,0.244,0.198922503108164,0.756,0.848715790970831,1,9.84426229508197,1,10.827868852459
0.00853098473969325,46,0.244,0.198590965602984,0.756,0.850600324756137,1,9.86065573770492,1,10.7786885245902
0.00853098473969325,47,0.237,0.204061334438458,0.763,0.8472816489078,1,10.4050632911392,1,11.3713080168776
0.00853098473969325,48,0.233,0.202403646912557,0.767,0.853717509570824,1,10.4935622317597,1,11.4635193133047
0.00853098473969325,49,0.24,0.185743887277248,0.76,0.851145535788363,1,9.3625,1,10.3125
0.00853098473969325,50,0.245,0.222378781599668,0.755,0.839067926183167,1,10.9877551020408,1,11.9142857142857
0.00853098473969325,51,0.197,0.162038955656859,0.803,0.892510459755129,1,9.93908629441624,1,10.9086294416244
0.00853098473969325,52,0.254,0.211686697057605,0.746,0.834741795166586,1,10.0669291338583,1,11.0393700787402
0.00853098473969325,53,0.215,0.178615830915872,0.785,0.88135733842197,1,10.0418604651163,1,11.0046511627907
0.00853098473969325,54,0.253,0.202818068794032,0.747,0.841248770312074,1,9.71541501976285,1,10.6284584980237
0.00853098473969325,55,0.225,0.197762121840033,0.775,0.873617712247099,1,10.6133333333333,1,11.5955555555556
0.00853098473969325,56,0.231,0.172979693327808,0.769,0.860141517820104,1,9.06060606060606,1,10.008658008658
0.00853098473969325,57,0.237,0.18168255283879,0.763,0.85980965023527,1,9.29535864978903,1,10.1983122362869
0.00853098473969325,58,0.204,0.171902196435972,0.796,0.891372628035699,1,10.1764705882353,1,11.156862745098
0.00853098473969325,59,0.217,0.175383340240365,0.783,0.879188346706807,1,9.76036866359447,1,10.741935483871
0.00853098473969325,60,0.216,0.184086199751347,0.784,0.880041720496379,1,10.2916666666667,1,11.2731481481481
0.00853098473969325,61,0.224,0.176626605884791,0.776,0.865712152279812,1,9.52678571428571,1,10.5
0.00853098473969325,62,0.24,0.2,0.76,0.847637221320122,1,10.075,1,11.0333333333333
0.00853098473969325,63,0.23,0.209697472026523,0.77,0.859987436441431,1,11.0086956521739,1,11.9913043478261
0.00853098473969325,64,0.243,0.185495234148363,0.757,0.85402567232817,1,9.24279835390947,1,10.1769547325103
0.00853098473969325,65,0.226,0.189225031081641,0.774,0.862393476431475,1,10.1106194690265,1,11.0929203539823
0.00853098473969325,66,0.217,0.14521342726896,0.783,0.87411551362435,1,8.10599078341014,1,9.04147465437788
0.00853098473969325,67,0.248,0.202818068794032,0.752,0.847163124770359,1,9.88306451612903,1,10.8508064516129
0.00853098473969325,68,0.193,0.144135930377124,0.807,0.89987080869019,1,9.03108808290155,1,9.98963730569948
0.00853098473969325,69,0.252,0.206962287608786,0.748,0.844425217195482,1,9.92460317460317,1,10.8928571428571
0.00853098473969325,70,0.227,0.182677165354331,0.773,0.859335553685508,1,9.7136563876652,1,10.704845814978
0.00853098473969325,71,0.257,0.208039784500622,0.743,0.829858600704033,1,9.77821011673152,1,10.7548638132296
0.00853098473969325,72,0.228,0.18740157480315,0.772,0.859963731613943,1,9.92982456140351,1,10.9035087719298
0.00853098473969325,73,0.247,0.214670534604227,0.753,0.846760142703061,1,10.4939271255061,1,11.4777327935223
0.00853098473969325,74,0.242,0.21831744716121,0.758,0.846167522015859,1,10.900826446281,1,11.8677685950413
0.00853098473969325,75,0.215,0.164608371322006,0.785,0.885920517713432,1,9.25581395348837,1,10.2186046511628
0.00853098473969325,76,0.23,0.196767509324492,0.77,0.866778869516777,1,10.3391304347826,1,11.304347826087
0.00853098473969325,77,0.222,0.179859096560298,0.778,0.871768735703026,1,9.8018018018018,1,10.7477477477477
0.00853098473969325,78,0.224,0.176543721508496,0.776,0.866032167450901,1,9.53125,1,10.4866071428571
0.00853098473969325,79,0.234,0.172482387070037,0.766,0.854167901293098,1,8.91452991452991,1,9.86752136752137
0.00853098473969325,80,0.232,0.205636137588065,0.768,0.85843477024096,1,10.7112068965517,1,11.676724137931
0.00853098473969325,81,0.252,0.186241193535019,0.748,0.834101764824406,1,8.92857142857143,1,9.90476190476191
0.00853098473969325,82,0.233,0.195524243680066,0.767,0.855210913702576,1,10.1502145922747,1,11.0987124463519
0.00853098473969325,83,0.254,0.219975134687111,0.746,0.836247051712081,1,10.4842519685039,1,11.4133858267717
0.00853098473969325,84,0.247,0.210443431413179,0.753,0.84275402685757,1,10.3036437246964,1,11.2550607287449
0.00853098473969325,85,0.214,0.180522171570659,0.786,0.888243590807268,1,10.196261682243,1,11.1588785046729
0.00853098473969325,86,0.245,0.196601740571902,0.755,0.844164464093113,1,9.70612244897959,1,10.6571428571429
0.00853098473969325,87,0.253,0.21160381268131,0.747,0.827855542781287,1,10.1343873517787,1,11.0474308300395
0.00853098473969325,88,0.218,0.185495234148363,0.782,0.869813087435256,1,10.2798165137615,1,11.2522935779817
0.00853098473969325,89,0.226,0.186738499792789,0.774,0.87946095222292,1,9.99115044247788,1,10.9469026548673
0.00853098473969325,90,0.228,0.185412349772068,0.772,0.868663403302082,1,9.8421052631579,1,10.7763157894737
0.00853098473969325,91,0.232,0.190468296726067,0.768,0.860283746785033,1,9.93965517241379,1,10.8706896551724
0.00853098473969325,92,0.221,0.160961458765023,0.779,0.869516777091655,1,8.80995475113122,1,9.76470588235294
0.00853098473969325,93,0.239,0.197596353087443,0.761,0.852686349575091,1,9.99163179916318,1,10.9581589958159
0.00853098473969325,94,0.233,0.164525486945711,0.767,0.852674497161347,1,8.54077253218884,1,9.49785407725322
0.00853098473969325,95,0.24,0.191297140489018,0.76,0.850469948204952,1,9.62916666666667,1,10.6041666666667
0.00853098473969325,96,0.23,0.184086199751347,0.77,0.860544499887402,1,9.66086956521739,1,10.6521739130435
0.00853098473969325,97,0.228,0.180273518441774,0.772,0.867975963304927,1,9.55263157894737,1,10.5263157894737
0.00853098473969325,98,0.238,0.194944053046001,0.762,0.857213971625322,1,9.91176470588235,1,10.8529411764706
0.00853098473969325,99,0.247,0.203978450062163,0.753,0.840679854452359,1,9.98785425101215,1,10.9392712550607
0.00853098473969325,100,0.234,0.186904268545379,0.766,0.858885161963234,1,9.68803418803419,1,10.5854700854701
0.0107692307692308,1,0.333,0.407376709490261,0.667,1.01399770063173,1,14.7807807807808,1,15.7387387387387
0.0107692307692308,2,0.315,0.390053874844592,0.685,1.05639378459423,1,14.9555555555556,1,15.9206349206349
0.0107692307692308,3,0.321,0.375549108992955,0.679,1.03361344537815,1,14.1277258566978,1,15.1028037383178
0.0107692307692308,4,0.324,0.346373808537091,0.676,1.04076045086582,1,12.8981481481481,1,13.8981481481481
0.0107692307692308,5,0.331,0.362784915043514,0.669,1.02072987163836,1,13.2356495468278,1,14.2084592145015
0.0107692307692308,6,0.303,0.368172399502694,0.697,1.06951440660891,1,14.6765676567657,1,15.6435643564356
0.0107692307692308,7,0.332,0.390799834231247,0.668,1.02375223714309,1,14.2198795180723,1,15.183734939759
0.0107692307692308,8,0.315,0.359966846249482,0.685,1.03885221225303,1,13.7936507936508,1,14.7809523809524
0.0107692307692308,9,0.344,0.40588479071695,0.656,1.00308162757346,1,14.25,1,15.2209302325581
0.0107692307692308,10,0.315,0.343638624119353,0.685,1.04540659705349,1,13.1746031746032,1,14.1492063492063
0.0107692307692308,11,0.288,0.334521342726896,0.712,1.08031195552974,1,14.0416666666667,1,14.9861111111111
0.0107692307692308,12,0.341,0.349937836717779,0.659,0.999715542070143,1,12.3958944281525,1,13.366568914956
0.0107692307692308,13,0.341,0.405967675093245,0.659,0.996823553116592,1,14.3841642228739,1,15.3431085043988
0.0107692307692308,14,0.293,0.322585992540406,0.707,1.08383212241173,1,13.2935153583618,1,14.2730375426621
0.0107692307692308,15,0.314,0.346622461665976,0.686,1.04797857083595,1,13.3375796178344,1,14.2993630573248
0.0107692307692308,16,0.334,0.400745959386656,0.666,1.01457846890519,1,14.4880239520958,1,15.4640718562874
0.0107692307692308,17,0.317,0.334852880232076,0.683,1.03984781500753,1,12.7570977917981,1,13.7318611987382
0.0107692307692308,18,0.326,0.37612929962702,0.674,1.03076886607958,1,13.9386503067485,1,14.9018404907975
0.0107692307692308,19,0.332,0.356983008702859,0.668,1.02024392267485,1,12.9849397590361,1,13.960843373494
0.0107692307692308,20,0.296,0.323746373808537,0.704,1.07666141209657,1,13.2162162162162,1,14.1756756756757
0.0107692307692308,21,0.327,0.379113137173643,0.673,1.02851690746821,1,14.0122324159021,1,14.960244648318
0.0107692307692308,22,0.302,0.36319933692499,0.698,1.07137523556672,1,14.5364238410596,1,15.4834437086093
0.0107692307692308,23,0.311,0.349937836717779,0.689,1.05825461355205,1,13.5916398713826,1,14.5594855305466
0.0107692307692308,24,0.315,0.352673021135516,0.685,1.04762299842363,1,13.5174603174603,1,14.4984126984127
0.0107692307692308,25,0.318,0.368421052631579,0.682,1.03744177501748,1,14,1,14.9559748427673
0.0107692307692308,26,0.31,0.347699958557812,0.69,1.0611466025056,1,13.5548387096774,1,14.5096774193548
0.0107692307692308,27,0.319,0.348114380439287,0.681,1.03530834054355,1,13.1880877742947,1,14.1442006269592
0.0107692307692308,28,0.304,0.333195192706175,0.696,1.06940773488521,1,13.2401315789474,1,14.2072368421053
0.0107692307692308,29,0.324,0.359883961873187,0.676,1.02865913643313,1,13.4104938271605,1,14.391975308642
0.0107692307692308,30,0.341,0.401657687525901,0.659,1.00657808962795,1,14.2404692082111,1,15.1818181818182
0.0107692307692308,31,0.305,0.337256527144633,0.695,1.05640563700798,1,13.3704918032787,1,14.3114754098361
0.0107692307692308,32,0.326,0.375217571487775,0.674,1.01826456957959,1,13.9018404907975,1,14.8711656441718
