g,dB,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
0.3,0.48,88,0.579,10.3851468048359,0.421,139.33729216152,1,13.095,1,16.966
0.3,0.48,89,0.572,10.8356643356643,0.428,141.217289719626,1,13.514,1,17.566
0.3,0.48,90,0.553,11.7613019891501,0.447,140.366890380313,1,13.605,1,18.244
0.3,0.48,91,0.577,11.3604852686308,0.423,138.600472813239,1,13.071,1,18.703
0.3,0.48,92,0.559,10.7960644007156,0.441,139.430839002268,1,12.848,1,18.554
0.3,0.48,93,0.577,10.738301559792,0.423,140.643026004728,1,12.272,1,18.287
0.3,0.48,94,0.575,10.2347826086957,0.425,139.515294117647,1,12.075,1,18.24
0.3,0.48,95,0.583,8.99656946826758,0.417,140.002398081535,1,11.638,1,17.511
0.3,0.48,96,0.567,10.5996472663139,0.433,139.89376443418,1,12.097,1,18.029
0.3,0.48,97,0.56,9.76071428571429,0.44,137.922727272727,1,11.763,1,17.81
0.3,0.48,98,0.566,9.4469964664311,0.434,139.603686635945,1,11.67,1,17.671
0.3,0.48,99,0.574,9.56620209059233,0.426,138.361502347418,1,12.013,1,18.091
0.3,0.48,100,0.563,10.3143872113677,0.437,138.105263157895,1,12.374,1,18.013
0.35,0.603076923076923,1,0.558,9.66487455197133,0.442,121.843891402715,1,11.165,1,18.231
0.35,0.603076923076923,2,0.525,10.5866666666667,0.475,121.690526315789,1,11.195,1,18.573
0.35,0.603076923076923,3,0.538,10.3085501858736,0.462,121.677489177489,1,10.879,1,18.33
0.35,0.603076923076923,4,0.546,9.94322344322344,0.454,122.638766519824,1,10.669,1,18.55
0.35,0.603076923076923,5,0.556,9.37410071942446,0.444,121.943693693694,1,10.658,1,18.474
0.35,0.603076923076923,6,0.541,10.4158964879852,0.459,119.448801742919,1,11.128,1,18.668
0.35,0.603076923076923,7,0.573,10.2233856893543,0.427,120.772833723653,1,11.442,1,19.142
0.35,0.603076923076923,8,0.561,10.1051693404635,0.439,121.97722095672,1,11.577,1,18.829
0.35,0.603076923076923,9,0.552,10.2028985507246,0.448,121.4375,1,11.464,1,19.024
0.35,0.603076923076923,10,0.563,10.01243339254,0.437,120.276887871854,1,11.156,1,19.004
0.35,0.603076923076923,11,0.565,10.4902654867257,0.435,121.016091954023,1,11.242,1,19.63
0.35,0.603076923076923,12,0.569,10.1687170474517,0.431,120.932714617169,1,11.024,1,19.166
0.35,0.603076923076923,13,0.558,10.1218637992832,0.442,121.432126696833,1,10.994,1,18.821
0.35,0.603076923076923,14,0.533,11.4934333958724,0.467,122.37687366167,1,11.831,1,18.976
0.35,0.603076923076923,15,0.555,9.50990990990991,0.445,120.134831460674,1,11.014,1,18.672
0.35,0.603076923076923,16,0.561,9.11229946524064,0.439,120.888382687927,1,10.643,1,18.306
0.35,0.603076923076923,17,0.55,10.0563636363636,0.45,121.384444444444,1,10.921,1,18.532
0.35,0.603076923076923,18,0.583,9.45626072041166,0.417,122.235011990408,1,11.001,1,18.472
0.35,0.603076923076923,19,0.543,10.2173112338858,0.457,120.842450765864,1,11.019,1,18.39
0.35,0.603076923076923,20,0.564,10.8918439716312,0.436,120.293577981651,1,11.49,1,18.69
0.35,0.603076923076923,21,0.54,11.6944444444444,0.46,120.610869565217,1,11.752,1,19.357
0.35,0.603076923076923,22,0.585,11.4683760683761,0.415,123.053012048193,1,11.672,1,20.039
0.35,0.603076923076923,23,0.542,11.3966789667897,0.458,120.659388646288,1,11.119,1,20.054
0.35,0.603076923076923,24,0.555,11.2918918918919,0.445,122.388764044944,1,11.322,1,20.165
0.35,0.603076923076923,25,0.532,10.6503759398496,0.468,120.850427350427,1,10.889,1,19.993
0.35,0.603076923076923,26,0.561,11.1319073083779,0.439,122.186788154897,1,11.508,1,20.733
0.35,0.603076923076923,27,0.531,11.2881355932203,0.469,120.471215351812,1,10.986,1,20.369
0.35,0.603076923076923,28,0.56,10.5803571428571,0.44,121.9,1,11.34,1,20.095
0.35,0.603076923076923,29,0.584,9.85958904109589,0.416,120.966346153846,1,11.21,1,19.956
0.35,0.603076923076923,30,0.531,10.7250470809793,0.469,120.72921108742,1,11.094,1,19.817
0.35,0.603076923076923,31,0.547,10.6892138939671,0.453,119.98233995585,1,10.954,1,20.184
0.35,0.603076923076923,32,0.569,10.2970123022847,0.431,121.348027842227,1,10.97,1,20.34
0.35,0.603076923076923,33,0.561,10.3921568627451,0.439,120.289293849658,1,11.044,1,20.099
0.35,0.603076923076923,34,0.538,10.9814126394052,0.462,120.504329004329,1,10.967,1,20.097
0.35,0.603076923076923,35,0.546,10.3919413919414,0.454,121.270925110132,1,11.01,1,20.235
0.35,0.603076923076923,36,0.558,10.5501792114695,0.442,121.339366515837,1,10.918,1,20.535
0.35,0.603076923076923,37,0.552,10.9891304347826,0.448,118.991071428571,1,11.009,1,20.57
0.35,0.603076923076923,38,0.554,10.3014440433213,0.446,120.677130044843,1,11.082,1,20.185
0.35,0.603076923076923,39,0.576,9.46701388888889,0.424,121.924528301887,1,10.698,1,20.168
0.35,0.603076923076923,40,0.546,10.7069597069597,0.454,122.035242290749,1,10.941,1,20.455
0.35,0.603076923076923,41,0.557,10.8545780969479,0.443,121.525959367946,1,10.704,1,20.462
0.35,0.603076923076923,42,0.559,10.8479427549195,0.441,120.210884353741,1,10.789,1,20.598
0.35,0.603076923076923,43,0.561,11.2406417112299,0.439,120.671981776765,1,10.925,1,20.73
0.35,0.603076923076923,44,0.551,11.9909255898367,0.449,122.367483296214,1,11.551,1,21.059
0.35,0.603076923076923,45,0.541,12.1571164510166,0.459,122.551198257081,1,11.47,1,21.089
0.35,0.603076923076923,46,0.568,10.3961267605634,0.432,122.009259259259,1,10.967,1,21.46
0.35,0.603076923076923,47,0.561,11.9661319073084,0.439,122.728929384966,1,11.755,1,21.347
0.35,0.603076923076923,48,0.539,11.9035250463822,0.461,120.006507592191,1,11.037,1,21.253
0.35,0.603076923076923,49,0.557,11.213644524237,0.443,121.268623024831,1,11.038,1,21.555
0.35,0.603076923076923,50,0.534,12.3295880149813,0.466,119.836909871245,1,10.976,1,21.666
0.35,0.603076923076923,51,0.575,11.2730434782609,0.425,121.2,1,11.211,1,21.655
0.35,0.603076923076923,52,0.546,11.4322344322344,0.454,120.218061674009,1,10.93,1,21.177
0.35,0.603076923076923,53,0.548,11.4872262773723,0.452,121.236725663717,1,10.98,1,21.5
0.35,0.603076923076923,54,0.57,10.2649122807018,0.43,121.548837209302,1,10.746,1,21.288
0.35,0.603076923076923,55,0.543,10.1915285451197,0.457,122.730853391685,1,10.742,1,20.698
0.35,0.603076923076923,56,0.557,10.0197486535009,0.443,122.200902934537,1,10.744,1,20.475
0.35,0.603076923076923,57,0.57,11.3859649122807,0.43,122.076744186047,1,11.385,1,20.775
0.35,0.603076923076923,58,0.533,11.5647279549719,0.467,121.644539614561,1,11.379,1,20.555
0.35,0.603076923076923,59,0.568,11.0862676056338,0.432,121.453703703704,1,11.473,1,20.704
0.35,0.603076923076923,60,0.532,11.5639097744361,0.468,121.598290598291,1,10.897,1,21.001
0.35,0.603076923076923,61,0.54,11.2925925925926,0.46,121.191304347826,1,10.826,1,21.173
0.35,0.603076923076923,62,0.556,11.8435251798561,0.444,120.297297297297,1,11.412,1,21.755
0.35,0.603076923076923,63,0.536,11.1100746268657,0.464,122.256465517241,1,11.065,1,21.123
0.35,0.603076923076923,64,0.521,10.9769673704415,0.479,120.217118997912,1,10.868,1,21.086
0.35,0.603076923076923,65,0.527,11.842504743833,0.473,121.021141649049,1,11.187,1,21.307
0.35,0.603076923076923,66,0.561,10.6702317290553,0.439,121.865603644647,1,11.144,1,20.998
0.35,0.603076923076923,67,0.566,10.8321554770318,0.434,122.847926267281,1,11.132,1,20.847
0.35,0.603076923076923,68,0.54,10.6555555555556,0.46,122.728260869565,1,10.735,1,20.934
0.35,0.603076923076923,69,0.534,11.2659176029963,0.466,120.568669527897,1,10.755,1,21.043
0.35,0.603076923076923,70,0.56,10.675,0.44,122.570454545455,1,10.74,1,20.894
0.35,0.603076923076923,71,0.549,10.6375227686703,0.451,121.372505543237,1,10.612,1,20.794
0.35,0.603076923076923,72,0.524,11.7347328244275,0.476,122.149159663866,1,11.054,1,20.694
0.35,0.603076923076923,73,0.556,11.5557553956835,0.444,122.117117117117,1,11.419,1,20.957
0.35,0.603076923076923,74,0.551,12.2431941923775,0.449,121.712694877506,1,11.799,1,21.02
0.35,0.603076923076923,75,0.549,11.5755919854281,0.451,121.764966740576,1,11.533,1,20.882
0.35,0.603076923076923,76,0.536,10.759328358209,0.464,120.495689655172,1,11.032,1,20.795
0.35,0.603076923076923,77,0.576,10.7291666666667,0.424,122.169811320755,1,11.178,1,20.679
0.35,0.603076923076923,78,0.559,10.5652951699463,0.441,120.952380952381,1,11.363,1,20.308
0.35,0.603076923076923,79,0.509,10.6797642436149,0.491,121.22199592668,1,10.576,1,20.232
0.35,0.603076923076923,80,0.572,9.80244755244755,0.428,121.960280373832,1,10.576,1,20.255
0.35,0.603076923076923,81,0.552,9.82971014492754,0.448,121.540178571429,1,10.554,1,20.236
0.35,0.603076923076923,82,0.571,10.5656742556918,0.429,121.550116550117,1,10.772,1,20.392
0.35,0.603076923076923,83,0.571,9.24518388791594,0.429,121.857808857809,1,10.398,1,19.944
0.35,0.603076923076923,84,0.56,10.625,0.44,120.525,1,11.449,1,19.819
0.35,0.603076923076923,85,0.562,12.0284697508897,0.438,121.08904109589,1,11.786,1,20.545
0.35,0.603076923076923,86,0.553,10.377938517179,0.447,120.342281879195,1,11.077,1,20.147
0.35,0.603076923076923,87,0.532,11.7105263157895,0.468,122.371794871795,1,11.42,1,20.814
0.35,0.603076923076923,88,0.547,11.0493601462523,0.453,122.995584988962,1,11.126,1,20.822
0.35,0.603076923076923,89,0.518,11.2258687258687,0.482,120.663900414938,1,10.649,1,20.877
0.35,0.603076923076923,90,0.524,10.6774809160305,0.476,121.392857142857,1,10.66,1,20.765
0.35,0.603076923076923,91,0.562,10.0551601423488,0.438,120.554794520548,1,10.74,1,20.733
0.35,0.603076923076923,92,0.564,10.4450354609929,0.436,122.630733944954,1,10.669,1,20.901
0.35,0.603076923076923,93,0.558,10.084229390681,0.442,119.493212669683,1,10.61,1,20.994
0.35,0.603076923076923,94,0.581,10.0895008605852,0.419,120.990453460621,1,10.913,1,21.305
0.35,0.603076923076923,95,0.55,11.2945454545455,0.45,120.157777777778,1,11.262,1,20.748
0.35,0.603076923076923,96,0.56,10.5803571428571,0.44,121.970454545455,1,10.659,1,20.782
0.35,0.603076923076923,97,0.56,10.1803571428571,0.44,120.404545454545,1,10.623,1,20.638
0.35,0.603076923076923,98,0.55,10.3763636363636,0.45,121.462222222222,1,10.59,1,20.592
0.35,0.603076923076923,99,0.547,10.6819012797075,0.453,121.236203090508,1,10.805,1,20.906
0.35,0.603076923076923,100,0.556,10.4262589928058,0.444,121.763513513514,1,11.313,1,21.209
0.4,0.746666666666667,1,0.569,9.61687170474517,0.431,107.524361948956,1,10.186,1,21.466
0.4,0.746666666666667,2,0.546,10.7673992673993,0.454,107.094713656388,1,10.383,1,21.977
0.4,0.746666666666667,3,0.552,11.2789855072464,0.448,106.982142857143,1,10.419,1,21.968
0.4,0.746666666666667,4,0.545,10.2422018348624,0.455,108.668131868132,1,9.8,1,21.772
0.4,0.746666666666667,5,0.544,10.5625,0.456,108.089912280702,1,10.148,1,21.391
0.4,0.746666666666667,6,0.547,10.3254113345521,0.453,108.602649006623,1,9.718,1,21.573
0.4,0.746666666666667,7,0.554,10.2725631768953,0.446,107.419282511211,1,10.055,1,21.708
0.4,0.746666666666667,8,0.487,11.911704312115,0.513,106.87134502924,1,10.227,1,21.961
0.4,0.746666666666667,9,0.499,11.6613226452906,0.501,108.151696606786,1,10.078,1,21.766
0.4,0.746666666666667,10,0.543,11.060773480663,0.457,107.002188183807,1,10.592,1,21.945
0.4,0.746666666666667,11,0.504,12.7103174603175,0.496,107.727822580645,1,10.81,1,22.344
0.4,0.746666666666667,12,0.521,11.1938579654511,0.479,108.778705636743,1,10.086,1,21.951
0.4,0.746666666666667,13,0.554,10.913357400722,0.446,107.311659192825,1,10.342,1,22.092
0.4,0.746666666666667,14,0.526,11.1235741444867,0.474,108.194092827004,1,9.847,1,22.162
0.4,0.746666666666667,15,0.543,11.0718232044199,0.457,107.757111597374,1,10.272,1,22.105
0.4,0.746666666666667,16,0.537,10.5307262569832,0.463,107.421166306695,1,9.984,1,21.941
0.4,0.746666666666667,17,0.539,10.7532467532468,0.461,108.275488069414,1,10.245,1,21.874
0.4,0.746666666666667,18,0.564,9.96985815602837,0.436,106.965596330275,1,10.019,1,22.163
0.4,0.746666666666667,19,0.557,10.491921005386,0.443,105.683972911964,1,10.047,1,22.161
0.4,0.746666666666667,20,0.532,10.796992481203,0.468,107.070512820513,1,10.024,1,21.944
0.4,0.746666666666667,21,0.53,10.6245283018868,0.47,107.102127659574,1,9.803,1,22.084
0.4,0.746666666666667,22,0.526,11.032319391635,0.474,106.554852320675,1,9.918,1,21.668
0.4,0.746666666666667,23,0.545,11.005504587156,0.455,108.872527472527,1,10.394,1,21.713
0.4,0.746666666666667,24,0.523,11.2695984703633,0.477,107.595387840671,1,10.016,1,21.704
0.4,0.746666666666667,25,0.524,11.8454198473282,0.476,107.754201680672,1,10.151,1,22.237
0.4,0.746666666666667,26,0.538,10.4684014869888,0.462,107.839826839827,1,9.489,1,22.065
0.4,0.746666666666667,27,0.526,10.9239543726236,0.474,107.033755274262,1,9.968,1,22.007
0.4,0.746666666666667,28,0.53,10.4924528301887,0.47,108.117021276596,1,9.728,1,21.959
0.4,0.746666666666667,29,0.526,10.1368821292776,0.474,107.795358649789,1,9.463,1,21.745
0.4,0.746666666666667,30,0.514,11.1225680933852,0.486,107.485596707819,1,9.85,1,21.918
0.4,0.746666666666667,31,0.509,11.0039292730845,0.491,106.55600814664,1,9.697,1,22.372
0.4,0.746666666666667,32,0.534,9.9812734082397,0.466,108.184549356223,1,9.609,1,22.115
0.4,0.746666666666667,33,0.521,9.86948176583493,0.479,107.344467640919,1,9.486,1,22.152
0.4,0.746666666666667,34,0.524,9.52671755725191,0.476,107.079831932773,1,9.415,1,21.829
0.4,0.746666666666667,35,0.518,10.7895752895753,0.482,108.933609958506,1,10.161,1,22.017
0.4,0.746666666666667,36,0.52,9.775,0.48,108.460416666667,1,9.478,1,21.908
0.4,0.746666666666667,37,0.531,10.5028248587571,0.469,107.599147121535,1,9.871,1,21.714
0.4,0.746666666666667,38,0.526,10.6254752851711,0.474,108.010548523207,1,9.904,1,21.704
0.4,0.746666666666667,39,0.523,10.961759082218,0.477,109.285115303983,1,9.908,1,21.86
0.4,0.746666666666667,40,0.528,10.7537878787879,0.472,107.544491525424,1,9.979,1,22.049
0.4,0.746666666666667,41,0.557,10.5834829443447,0.443,107.453724604966,1,9.935,1,22.455
0.4,0.746666666666667,42,0.534,11.0973782771536,0.466,107.135193133047,1,9.704,1,22.612
0.4,0.746666666666667,43,0.577,10.2686308492201,0.423,107.496453900709,1,10.006,1,22.836
0.4,0.746666666666667,44,0.561,11.1532976827094,0.439,107.646924829157,1,10.302,1,23.1
0.4,0.746666666666667,45,0.54,11.3740740740741,0.46,106.782608695652,1,10.011,1,22.944
0.4,0.746666666666667,46,0.516,11.1182170542636,0.484,109.134297520661,1,9.86,1,22.837
0.4,0.746666666666667,47,0.519,10.8516377649326,0.481,107.409563409563,1,9.649,1,22.482
0.4,0.746666666666667,48,0.534,10.4194756554307,0.466,107.416309012876,1,9.61,1,22.666
0.4,0.746666666666667,49,0.509,11.1944990176817,0.491,107.470468431772,1,9.429,1,22.624
0.4,0.746666666666667,50,0.555,10.6792792792793,0.445,107.042696629213,1,9.998,1,22.854
0.4,0.746666666666667,51,0.537,11.4711359404097,0.463,107.548596112311,1,10.244,1,23.033
0.4,0.746666666666667,52,0.532,11.3684210526316,0.468,107.331196581197,1,10.05,1,22.721
0.4,0.746666666666667,53,0.533,12.0637898686679,0.467,107.663811563169,1,10.401,1,23.113
0.4,0.746666666666667,54,0.513,11.9220272904483,0.487,107.328542094456,1,10.101,1,23.306
0.4,0.746666666666667,55,0.552,10.9891304347826,0.448,107.167410714286,1,10.021,1,23.401
0.4,0.746666666666667,56,0.518,12.7876447876448,0.482,107.817427385892,1,10.563,1,23.547
0.4,0.746666666666667,57,0.546,11.0695970695971,0.454,108.522026431718,1,10.015,1,23.337
0.4,0.746666666666667,58,0.561,10.7147950089127,0.439,107.615034168565,1,10.013,1,23.578
0.4,0.746666666666667,59,0.558,10.2939068100358,0.442,108.024886877828,1,9.667,1,23.343
0.4,0.746666666666667,60,0.54,11.5055555555556,0.46,107.782608695652,1,10.127,1,23.62
0.4,0.746666666666667,61,0.562,10.1672597864769,0.438,106.025114155251,1,9.629,1,23.696
0.4,0.746666666666667,62,0.525,11.3066666666667,0.475,108.149473684211,1,9.706,1,23.732
0.4,0.746666666666667,63,0.54,11.0018518518519,0.46,107.239130434783,1,9.876,1,23.479
0.4,0.746666666666667,64,0.53,11.9679245283019,0.47,109.478723404255,1,10.174,1,23.684
0.4,0.746666666666667,65,0.538,11.1765799256506,0.462,106.443722943723,1,10.061,1,23.703
0.4,0.746666666666667,66,0.553,10.8336347197107,0.447,108.20581655481,1,10.019,1,23.523
0.4,0.746666666666667,67,0.545,11.7743119266055,0.455,107.452747252747,1,10.683,1,23.542
0.4,0.746666666666667,68,0.58,11.5931034482759,0.42,107.07619047619,1,10.682,1,23.884
0.4,0.746666666666667,69,0.536,11.7369402985075,0.464,107.040948275862,1,10.458,1,24.301
0.4,0.746666666666667,70,0.532,12.7988721804511,0.468,107.299145299145,1,10.741,1,24.417
0.4,0.746666666666667,71,0.514,12.5233463035019,0.486,108.393004115226,1,10.365,1,24.318
0.4,0.746666666666667,72,0.542,11.7730627306273,0.458,107.288209606987,1,10.208,1,24.509
0.4,0.746666666666667,73,0.549,11.2531876138434,0.451,107.119733924612,1,9.802,1,24.519
0.4,0.746666666666667,74,0.527,11.3055028462998,0.473,108.545454545455,1,9.556,1,24.47
0.4,0.746666666666667,75,0.532,11.0338345864662,0.468,107.769230769231,1,9.591,1,24.215
0.4,0.746666666666667,76,0.543,10.5561694290976,0.457,108.792122538293,1,9.55,1,24.024
0.4,0.746666666666667,77,0.554,11.1516245487365,0.446,107.997757847534,1,9.704,1,23.972
0.4,0.746666666666667,78,0.504,12.1587301587302,0.496,107.197580645161,1,9.702,1,23.983
0.4,0.746666666666667,79,0.543,11.3057090239411,0.457,108.059080962801,1,9.81,1,23.871
0.4,0.746666666666667,80,0.549,12.5664845173042,0.451,108.731707317073,1,10.879,1,24.2
0.4,0.746666666666667,81,0.54,11.7481481481481,0.46,107.484782608696,1,9.926,1,24.553
0.4,0.746666666666667,82,0.564,10.4343971631206,0.436,108.126146788991,1,9.666,1,24.341
0.4,0.746666666666667,83,0.514,11.5544747081712,0.486,109.148148148148,1,9.649,1,24.3
0.4,0.746666666666667,84,0.532,11.3327067669173,0.468,107.929487179487,1,10.089,1,24.062
0.4,0.746666666666667,85,0.531,11.7156308851224,0.469,107.371002132196,1,10.274,1,24.219
0.4,0.746666666666667,86,0.555,11.0234234234234,0.445,106.995505617978,1,10.294,1,24.162
0.4,0.746666666666667,87,0.542,11.9612546125461,0.458,107.504366812227,1,10.467,1,24.392
0.4,0.746666666666667,88,0.549,12.2331511839709,0.451,106.811529933481,1,10.506,1,24.574
0.4,0.746666666666667,89,0.543,11.7605893186004,0.457,107.446389496718,1,10.289,1,24.697
0.4,0.746666666666667,90,0.55,12.3745454545455,0.45,107.928888888889,1,10.316,1,24.709
0.4,0.746666666666667,91,0.52,12.7865384615385,0.48,108.522916666667,1,10.102,1,24.509
0.4,0.746666666666667,92,0.552,11.2409420289855,0.448,107.631696428571,1,10.182,1,24.588
0.4,0.746666666666667,93,0.508,11.992125984252,0.492,107.567073170732,1,10.302,1,24.717
0.4,0.746666666666667,94,0.537,11.3500931098696,0.463,107.444924406048,1,10.117,1,24.656
0.4,0.746666666666667,95,0.537,12.4953445065177,0.463,106.75161987041,1,10.746,1,24.739
0.4,0.746666666666667,96,0.533,12.375234521576,0.467,108.481798715203,1,10.414,1,24.774
0.4,0.746666666666667,97,0.534,12.440074906367,0.466,107.62660944206,1,10.483,1,24.889
0.4,0.746666666666667,98,0.567,11.5326278659612,0.433,108.279445727483,1,10.186,1,24.962
0.4,0.746666666666667,99,0.535,11.8953271028037,0.465,108.554838709677,1,10.058,1,24.806
0.4,0.746666666666667,100,0.558,11.7222222222222,0.442,108.260180995475,1,10.128,1,25.018
0.45,0.916363636363636,1,0.563,10.7069271758437,0.437,96.2425629290618,1,9.386,1,25.379
0.45,0.916363636363636,2,0.578,10.6660899653979,0.422,96.3507109004739,1,9.292,1,25.728
0.45,0.916363636363636,3,0.524,11.4618320610687,0.476,96.7457983193277,1,9.305,1,25.724
0.45,0.916363636363636,4,0.519,10.9980732177264,0.481,96.3305613305613,1,8.872,1,25.843
0.45,0.916363636363636,5,0.53,10.8037735849057,0.47,96.2744680851064,1,9.062,1,25.803
0.45,0.916363636363636,6,0.525,10.7161904761905,0.475,96.6484210526316,1,9.012,1,25.691
0.45,0.916363636363636,7,0.516,11.422480620155,0.484,96.2913223140496,1,9.01,1,25.87
0.45,0.916363636363636,8,0.565,9.88849557522124,0.435,96.8896551724138,1,9.037,1,25.986
0.45,0.916363636363636,9,0.567,10.0335097001764,0.433,98.0739030023095,1,8.726,1,26.106
0.45,0.916363636363636,10,0.513,12.2183235867446,0.487,97.3737166324435,1,9.618,1,26.326
0.45,0.916363636363636,11,0.533,11.7204502814259,0.467,96.96573875803,1,9.568,1,26.714
0.45,0.916363636363636,12,0.554,10.971119133574,0.446,96.804932735426,1,9.294,1,26.636
0.45,0.916363636363636,13,0.533,11.1388367729831,0.467,97.2869379014989,1,9.137,1,26.979
0.45,0.916363636363636,14,0.531,10.9265536723164,0.469,95.2835820895522,1,8.848,1,27.22
0.45,0.916363636363636,15,0.547,10.7714808043876,0.453,97.4105960264901,1,9.05,1,27.232
0.45,0.916363636363636,16,0.522,12.044061302682,0.478,97.2008368200837,1,9.309,1,27.326
0.45,0.916363636363636,17,0.536,11.7910447761194,0.464,97.6056034482759,1,9.289,1,27.469
0.45,0.916363636363636,18,0.525,12.1542857142857,0.475,96.5789473684211,1,9.243,1,27.38
0.45,0.916363636363636,19,0.545,11.6788990825688,0.455,96.6549450549451,1,9.194,1,27.322
0.45,0.916363636363636,20,0.535,11.9252336448598,0.465,98.0688172043011,1,9.241,1,27.538
0.45,0.916363636363636,21,0.542,11.5092250922509,0.458,97.0109170305677,1,9.137,1,27.587
0.45,0.916363636363636,22,0.53,11.2698113207547,0.47,96.4297872340425,1,8.935,1,27.702
0.45,0.916363636363636,23,0.522,11.8314176245211,0.478,96.397489539749,1,9.185,1,28.027
0.45,0.916363636363636,24,0.537,11.9497206703911,0.463,97.1123110151188,1,9.339,1,28.291
0.45,0.916363636363636,25,0.538,12.003717472119,0.462,96.7229437229437,1,9.187,1,28.336
0.45,0.916363636363636,26,0.522,12.5708812260536,0.478,97.6799163179916,1,9.314,1,28.598
0.45,0.916363636363636,27,0.539,12.6363636363636,0.461,96.117136659436,1,9.37,1,28.725
0.45,0.916363636363636,28,0.527,12.1650853889943,0.473,97.1014799154334,1,8.967,1,28.774
0.45,0.916363636363636,29,0.52,12.1519230769231,0.48,96.8020833333333,1,8.942,1,28.5
0.45,0.916363636363636,30,0.537,12.340782122905,0.463,97.4038876889849,1,9.237,1,28.329
0.45,0.916363636363636,31,0.523,11.9713193116635,0.477,96.8280922431866,1,9.095,1,28.299
0.45,0.916363636363636,32,0.522,12.1340996168582,0.478,97.6903765690377,1,8.961,1,28.269
0.45,0.916363636363636,33,0.533,11.765478424015,0.467,96.644539614561,1,8.887,1,28.131
0.45,0.916363636363636,34,0.536,12.7705223880597,0.464,96.3577586206897,1,9.888,1,28.17
0.45,0.916363636363636,35,0.498,13.9397590361446,0.502,96.6932270916335,1,9.775,1,28.247
0.45,0.916363636363636,36,0.54,12.6851851851852,0.46,96.2521739130435,1,9.706,1,28.597
0.45,0.916363636363636,37,0.572,11.8024475524476,0.428,96.0724299065421,1,9.369,1,28.8
0.45,0.916363636363636,38,0.513,13.3021442495127,0.487,95.2710472279261,1,9.241,1,28.986
0.45,0.916363636363636,39,0.513,13.1617933723197,0.487,96.917864476386,1,9.139,1,29.038
0.45,0.916363636363636,40,0.524,12.6068702290076,0.476,97.8886554621849,1,9.202,1,29.111
0.45,0.916363636363636,41,0.519,12.9672447013487,0.481,96.2515592515593,1,9.421,1,29.183
0.45,0.916363636363636,42,0.539,13.3747680890538,0.461,96.0954446854664,1,9.782,1,29.594
0.45,0.916363636363636,43,0.518,12.9942084942085,0.482,97.0995850622407,1,9.158,1,29.727
0.45,0.916363636363636,44,0.547,12.9378427787934,0.453,96.2008830022075,1,9.518,1,29.94
0.45,0.916363636363636,45,0.51,13.7411764705882,0.49,96.6061224489796,1,9.478,1,30.188
0.45,0.916363636363636,46,0.52,12.9942307692308,0.48,95.9666666666667,1,9.335,1,30.179
0.45,0.916363636363636,47,0.535,12.8710280373832,0.465,96.7010752688172,1,9.52,1,30.225
0.45,0.916363636363636,48,0.515,14.2097087378641,0.485,96.5896907216495,1,9.769,1,30.252
0.45,0.916363636363636,49,0.518,12.8996138996139,0.482,96.1203319502075,1,9.171,1,30.149
0.45,0.916363636363636,50,0.534,12.9250936329588,0.466,97.0472103004292,1,9.366,1,29.993
0.45,0.916363636363636,51,0.504,13.4623015873016,0.496,95.2620967741936,1,9.144,1,30.14
0.45,0.916363636363636,52,0.543,13.3259668508287,0.457,96.9540481400438,1,9.527,1,30.233
0.45,0.916363636363636,53,0.524,13.5648854961832,0.476,97.0147058823529,1,9.455,1,30.169
0.45,0.916363636363636,54,0.522,13.2088122605364,0.478,96.9874476987448,1,9.306,1,30.271
0.45,0.916363636363636,55,0.513,13.9454191033138,0.487,96.0143737166324,1,9.554,1,30.25
0.45,0.916363636363636,56,0.52,12.2307692307692,0.48,97.6895833333333,1,8.835,1,30.195
0.45,0.916363636363636,57,0.524,13.6335877862595,0.476,97.1239495798319,1,9.571,1,30.31
0.45,0.916363636363636,58,0.538,12.8587360594796,0.462,96.7640692640693,1,9.291,1,30.406
0.45,0.916363636363636,59,0.527,12.7362428842505,0.473,96.262156448203,1,9.198,1,30.325
0.45,0.916363636363636,60,0.554,12.2942238267148,0.446,96.8766816143498,1,9.198,1,30.277
0.45,0.916363636363636,61,0.507,12.6232741617357,0.493,96.5456389452333,1,8.978,1,29.852
0.45,0.916363636363636,62,0.528,12.4791666666667,0.472,97.2902542372881,1,9.147,1,29.984
0.45,0.916363636363636,63,0.516,13.1686046511628,0.484,96.8057851239669,1,9.292,1,29.803
0.45,0.916363636363636,64,0.535,13.4205607476636,0.465,97.4688172043011,1,9.457,1,29.987
0.45,0.916363636363636,65,0.541,13.6247689463956,0.459,97.2440087145969,1,9.721,1,30.112
0.45,0.916363636363636,66,0.534,12.3820224719101,0.466,97.8755364806867,1,9.061,1,30.309
0.45,0.916363636363636,67,0.529,12.34404536862,0.471,98.3651804670913,1,9.06,1,30.256
0.45,0.916363636363636,68,0.538,12.8791821561338,0.462,96.482683982684,1,9.38,1,30.414
0.45,0.916363636363636,69,0.532,13.1823308270677,0.468,97.4017094017094,1,9.557,1,30.399
0.45,0.916363636363636,70,0.53,12.5811320754717,0.47,96.2744680851064,1,9.046,1,30.201
0.45,0.916363636363636,71,0.535,12.5046728971963,0.465,96.7010752688172,1,9.139,1,30.316
0.45,0.916363636363636,72,0.52,13.0346153846154,0.48,96.7604166666667,1,9.307,1,30.428
