SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
120,1.5,88,0.449,0.186066163813339,0.551,Inf,1,13.3415730337079,1,1.66666666666667
120,1.5,89,0.425,0.185221119839755,0.575,Inf,1,14.360097323601,1,1.13333333333333
120,1.5,90,0.413,0.167099621295108,0.587,Inf,1,13.0612745098039,1,1.83333333333333
120,1.5,91,0.447,0.188663891583988,0.553,Inf,1,13.7015945330296,1,1.7
120,1.5,92,0.448,0.177114957278332,0.552,Inf,1,12.7873303167421,1,1.14285714285714
120,1.5,93,0.441,0.179587493349191,0.559,Inf,1,13.1935483870968,1,1.5
120,1.5,94,0.427,0.16681793997058,0.573,Inf,1,12.6137440758294,1,1.33333333333333
120,1.5,95,0.401,0.16578510844731,0.599,Inf,1,13.3224181360202,1,2
120,1.5,96,0.439,0.184344777941223,0.561,Inf,1,13.5889145496536,1,1
120,1.5,97,0.446,0.169384369816281,0.554,Inf,1,12.2054176072235,1,1.5
120,1.5,98,0.432,0.178961534850239,0.568,Inf,1,13.4352941176471,1,1.14285714285714
120,1.5,99,0.446,0.184939438515226,0.554,Inf,1,13.4419134396355,1,1.125
120,1.5,100,0.43,0.169509561516071,0.57,Inf,1,12.6223776223776,1,1
160,2,1,0.534,0.223467184125692,0.466,140.480686695279,1,13.5275142314991,1,1.44444444444444
160,2,2,0.506,0.201057869863228,0.494,71.89375,1,12.8537074148297,1,1.3
160,2,3,0.517,0.206597602578949,0.483,46.6881496881497,1,12.9665354330709,1,1.45454545454545
160,2,4,0.557,0.205345685581046,0.443,32.6770943796394,1,11.9725776965265,1,1.13333333333333
160,2,5,0.543,0.209915182623392,0.457,27.0840802390098,1,12.6389413988658,1,1.46666666666667
160,2,6,0.526,0.201589934587337,0.474,23.3585374511892,1,12.4150579150579,1,1.25
160,2,7,0.526,0.19871052549216,0.474,20.3239137040413,1,12.2335907335907,1,1.45454545454545
160,2,8,0.538,0.207567838252324,0.462,17.0719424460432,1,12.3675373134328,1,1.25
160,2,9,0.516,0.213107570968045,0.484,15.7422704743923,1,13.3799212598425,1,1.54545454545455
160,2,10,0.544,0.203280022534506,0.456,13.3771574685702,1,12.0914179104478,1,1.6
160,2,11,0.55,0.220744264655253,0.45,12.1349406960918,1,12.9247706422018,1,1.66666666666667
160,2,12,0.541,0.211949547744985,0.459,11.5414137807926,1,12.703007518797,1,1.5
160,2,13,0.509,0.192701323902225,0.491,11.1508288199573,1,12.4,1,1.375
160,2,14,0.551,0.215580107038903,0.449,9.58162641394069,1,12.6721915285451,1,0.888888888888889
160,2,15,0.538,0.222872523551689,0.462,9.24243289548829,1,13.4423440453686,1,1.11111111111111
160,2,16,0.556,0.21949234765735,0.444,8.27738990332975,1,12.7737226277372,1,1.45454545454545
160,2,17,0.554,0.19767769396889,0.446,7.81884975931087,1,11.5457875457875,1,1.45454545454545
160,2,18,0.553,0.216769428186911,0.447,7.45642009351397,1,12.6880733944954,1,1.33333333333333
160,2,19,0.558,0.227880191543301,0.442,7.00136627575999,1,13.2609489051095,1,1.4
160,2,20,0.528,0.224875590748333,0.472,7.07131280388979,1,13.7658349328215,1,1.66666666666667
160,2,21,0.571,0.219961816531564,0.429,6.14477488641057,1,12.4063604240283,1,1.125
