AsexualSexual,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
0.00207185590932769,49,0.136,0.0619022778647192,0.864,Inf,1,5.26470588235294,1,6.20588235294118
0.00207185590932769,50,0.121,0.0538167275256477,0.879,Inf,1,5.18181818181818,1,6.0495867768595
0.00207185590932769,51,0.119,0.056772735176491,0.881,Inf,1,5.51260504201681,1,6.46218487394958
0.00207185590932769,52,0.128,0.0578160319944358,0.872,Inf,1,5.265625,1,6.125
0.00207185590932769,53,0.129,0.0687706485828552,0.871,Inf,1,6.14728682170543,1,7.11627906976744
0.00207185590932769,54,0.126,0.0693792383933229,0.874,Inf,1,6.38888888888889,1,7.26984126984127
0.00207185590932769,55,0.123,0.0538167275256477,0.877,Inf,1,5.07317073170732,1,5.99186991869919
0.00207185590932769,56,0.121,0.0645974613110763,0.879,Inf,1,6.19834710743802,1,7.08264462809917
0.00207185590932769,57,0.119,0.0537297861241523,0.881,Inf,1,5.2436974789916,1,6.14285714285714
0.00207185590932769,58,0.111,0.0518170752912537,0.889,Inf,1,5.43243243243243,1,6.30630630630631
0.00207185590932769,59,0.137,0.0748565466875326,0.863,Inf,1,6.32846715328467,1,7.24087591240876
0.00207185590932769,60,0.14,0.0639888715006086,0.86,Inf,1,5.3,1,6.21428571428571
0.00207185590932769,61,0.126,0.0664232307424796,0.874,Inf,1,6.09523809523809,1,7.03174603174603
0.00207185590932769,62,0.127,0.0740740740740741,0.873,Inf,1,6.73228346456693,1,7.68503937007874
0.00207185590932769,63,0.134,0.0689445313858459,0.866,Inf,1,5.95522388059702,1,6.88059701492537
0.00207185590932769,64,0.137,0.0676404103634151,0.863,Inf,1,5.70802919708029,1,6.64963503649635
0.00207185590932769,65,0.149,0.0693792383933229,0.851,Inf,1,5.38926174496644,1,6.32214765100671
0.00207185590932769,66,0.132,0.066075465136498,0.868,Inf,1,5.78030303030303,1,6.73484848484848
0.00207185590932769,67,0.126,0.0606850982437837,0.874,Inf,1,5.54761904761905,1,6.53174603174603
0.00207185590932769,68,0.126,0.057642149191445,0.874,Inf,1,5.32539682539683,1,6.1984126984127
0.00207185590932769,69,0.114,0.0565988523735003,0.886,Inf,1,5.75438596491228,1,6.66666666666667
0.00207185590932769,70,0.121,0.0573813249869588,0.879,Inf,1,5.47933884297521,1,6.4297520661157
0.00207185590932769,71,0.14,0.0765953747174404,0.86,Inf,1,6.31428571428571,1,7.26428571428571
0.00207185590932769,72,0.139,0.0696400625978091,0.861,Inf,1,5.79856115107914,1,6.72661870503597
0.00207185590932769,73,0.149,0.0742479568770649,0.851,Inf,1,5.77181208053691,1,6.69127516778523
0.00207185590932769,74,0.157,0.0866805772909059,0.843,Inf,1,6.38853503184713,1,7.31210191082803
0.00207185590932769,75,0.12,0.0604242740392975,0.88,Inf,1,5.80833333333333,1,6.775
0.00207185590932769,76,0.132,0.0622500434707007,0.868,Inf,1,5.45454545454545,1,6.39393939393939
0.00207185590932769,77,0.148,0.0766823161189358,0.852,Inf,1,6,1,6.91891891891892
0.00207185590932769,78,0.124,0.0737263084680925,0.876,Inf,1,6.87096774193548,1,7.80645161290323
0.00207185590932769,79,0.118,0.0598156842288298,0.882,Inf,1,5.89830508474576,1,6.76271186440678
0.00207185590932769,80,0.145,0.0751173708920188,0.855,Inf,1,6.01379310344828,1,6.90344827586207
0.00207185590932769,81,0.127,0.0604242740392975,0.873,Inf,1,5.51968503937008,1,6.4251968503937
0.00207185590932769,82,0.121,0.0615545122587376,0.879,Inf,1,5.87603305785124,1,6.82644628099174
0.00207185590932769,83,0.151,0.074943488089028,0.849,Inf,1,5.74834437086093,1,6.66887417218543
0.00207185590932769,84,0.135,0.0654668753260303,0.865,Inf,1,5.58518518518519,1,6.57037037037037
0.00207185590932769,85,0.129,0.0632063988871501,0.871,Inf,1,5.65116279069767,1,6.62015503875969
0.00207185590932769,86,0.137,0.0664232307424796,0.863,Inf,1,5.64233576642336,1,6.51094890510949
0.00207185590932769,87,0.112,0.0430359937402191,0.888,Inf,1,4.4375,1,5.39285714285714
0.00207185590932769,88,0.127,0.0607720396452791,0.873,Inf,1,5.54330708661417,1,6.45669291338583
0.00207185590932769,89,0.148,0.072943835854634,0.852,Inf,1,5.72972972972973,1,6.60810810810811
0.00207185590932769,90,0.151,0.07094418362024,0.849,Inf,1,5.43708609271523,1,6.36423841059603
0.00207185590932769,91,0.141,0.0821596244131455,0.859,Inf,1,6.76595744680851,1,7.63829787234043
0.00207185590932769,92,0.135,0.0735524256651017,0.865,Inf,1,6.2962962962963,1,7.23703703703704
0.00207185590932769,93,0.148,0.0885063467223092,0.852,Inf,1,6.90540540540541,1,7.85135135135135
0.00207185590932769,94,0.129,0.0668579377499565,0.871,Inf,1,5.97674418604651,1,6.94573643410853
0.00207185590932769,95,0.139,0.0858981046774474,0.861,Inf,1,7.14388489208633,1,8.07194244604317
0.00207185590932769,96,0.137,0.0679012345679012,0.863,Inf,1,5.75912408759124,1,6.64233576642336
0.00207185590932769,97,0.134,0.0599026256303252,0.866,Inf,1,5.15671641791045,1,6.12686567164179
0.00207185590932769,98,0.118,0.0659015823335072,0.882,Inf,1,6.47457627118644,1,7.3728813559322
0.00207185590932769,99,0.125,0.0631194574856547,0.875,Inf,1,5.816,1,6.8
0.00207185590932769,100,0.107,0.0530342549121892,0.893,Inf,1,5.7196261682243,1,6.68224299065421
0.00418352527745737,1,0.156,0.0803338549817423,0.844,69.0936018957346,1,5.96153846153846,1,6.88461538461539
0.00418352527745737,2,0.168,0.090679881759694,0.832,34.3973747016706,1,6.23809523809524,1,7.17857142857143
0.00418352527745737,3,0.148,0.08981046774474,0.852,23.3856803797468,1,7,1,7.95945945945946
0.00418352527745737,4,0.162,0.0960702486524083,0.838,17.249257278669,1,6.85185185185185,1,7.79012345679012
0.00418352527745737,5,0.16,0.083376804034081,0.84,13.830242510699,1,6.03125,1,6.95625
0.00418352527745737,6,0.159,0.0947661276299774,0.841,11.5710322964137,1,6.87421383647799,1,7.83018867924528
0.00418352527745737,7,0.15,0.0918101199791341,0.85,9.98660335763948,1,7.07333333333333,1,8.00666666666667
0.00418352527745737,8,0.167,0.0996348461137194,0.833,8.5555720653789,1,6.91017964071856,1,7.81437125748503
0.00418352527745737,9,0.135,0.0737263084680925,0.865,7.88150098749177,1,6.3037037037037,1,7.25925925925926
0.00418352527745737,10,0.159,0.0917231785776387,0.841,6.96740161213845,1,6.67295597484277,1,7.59748427672956
0.00418352527745737,11,0.159,0.0948530690314728,0.841,6.32812331572707,1,6.88679245283019,1,7.83647798742138
0.00418352527745737,12,0.172,0.113197704747001,0.828,5.6786739238001,1,7.59883720930233,1,8.5406976744186
0.00418352527745737,13,0.156,0.0893757607372631,0.844,5.33290711480501,1,6.62820512820513,1,7.55128205128205
0.00418352527745737,14,0.143,0.0865936358894105,0.857,5.06615280365916,1,7,1,7.93006993006993
0.00418352527745737,15,0.145,0.0816379760041732,0.855,4.68012005370824,1,6.49655172413793,1,7.4551724137931
0.00418352527745737,16,0.141,0.0845070422535211,0.859,4.42522189349112,1,6.9290780141844,1,7.85815602836879
0.00418352527745737,17,0.172,0.100765084333159,0.828,4.00013939224979,1,6.75581395348837,1,7.72093023255814
0.00418352527745737,18,0.14,0.0808555033907147,0.86,3.91839821146765,1,6.66428571428571,1,7.61428571428571
0.00418352527745737,19,0.173,0.102330029560077,0.827,3.592641097599,1,6.83236994219653,1,7.77456647398844
0.00418352527745737,20,0.168,0.105807685619892,0.832,3.45420050987135,1,7.26785714285714,1,8.22023809523809
0.00418352527745737,21,0.154,0.0851156320639889,0.846,3.28826285778807,1,6.38961038961039,1,7.32467532467532
0.00418352527745737,22,0.171,0.0924187097896018,0.829,3.09616006903247,1,6.25730994152047,1,7.17543859649123
0.00418352527745737,23,0.152,0.0923317683881064,0.848,3.02465188241362,1,7.01315789473684,1,7.96052631578947
0.00418352527745737,24,0.144,0.0765953747174404,0.856,2.92902301689223,1,6.13888888888889,1,7.09722222222222
0.00418352527745737,25,0.147,0.107111806642323,0.853,2.81553628134035,1,8.41496598639456,1,9.34013605442177
0.00418352527745737,26,0.149,0.0976351938793253,0.851,2.68842824601367,1,7.56375838926174,1,8.51006711409396
0.00418352527745737,27,0.136,0.0817249174056686,0.864,2.66007714561234,1,6.92647058823529,1,7.89705882352941
0.00418352527745737,28,0.142,0.0785080855503391,0.858,2.51596823251098,1,6.40140845070423,1,7.3169014084507
0.00418352527745737,29,0.159,0.090679881759694,0.841,2.37722840941541,1,6.59119496855346,1,7.52830188679245
0.00418352527745737,30,0.155,0.0883324639193184,0.845,2.2965139206562,1,6.56774193548387,1,7.54193548387097
0.00418352527745737,31,0.166,0.107024865240828,0.834,2.21995265729994,1,7.43975903614458,1,8.39156626506024
0.00418352527745737,32,0.165,0.105546861415406,0.835,2.13915713915714,1,7.38787878787879,1,8.32727272727273
0.00418352527745737,33,0.159,0.108328986263259,0.841,2.09505526051385,1,7.89308176100629,1,8.77987421383648
0.00418352527745737,34,0.153,0.0933750652060511,0.847,2.05192408149051,1,7.03921568627451,1,8
0.00418352527745737,35,0.159,0.0941575378195097,0.841,1.96477872513195,1,6.85534591194969,1,7.76100628930818
0.00418352527745737,36,0.156,0.0877238741088506,0.844,1.91963815789474,1,6.5,1,7.43589743589744
0.00418352527745737,37,0.157,0.0980699008868023,0.843,1.88519028262331,1,7.22929936305732,1,8.14012738853503
0.00418352527745737,38,0.159,0.0961571900539037,0.841,1.80195736192495,1,7.0125786163522,1,7.89937106918239
0.00418352527745737,39,0.146,0.0844201008520257,0.854,1.79998785597183,1,6.69178082191781,1,7.60958904109589
0.00418352527745737,40,0.155,0.072509128847157,0.845,1.72776248408963,1,5.43225806451613,1,6.32903225806452
0.00418352527745737,41,0.16,0.0992001391062424,0.84,1.68350518441498,1,7.1625,1,8.1
0.00418352527745737,42,0.146,0.0879846983133368,0.854,1.66186543394312,1,6.93835616438356,1,7.91780821917808
0.00418352527745737,43,0.137,0.0784211441488437,0.863,1.64881673087507,1,6.5985401459854,1,7.56934306569343
0.00418352527745737,44,0.179,0.101025908537646,0.821,1.53036785877667,1,6.53631284916201,1,7.44692737430168
0.00418352527745737,45,0.162,0.0893757607372631,0.838,1.53261927945472,1,6.3641975308642,1,7.32716049382716
0.00418352527745737,46,0.134,0.0694661797948183,0.866,1.53240705004503,1,6,1,6.92537313432836
0.00418352527745737,47,0.133,0.0797252651712746,0.867,1.50231551394342,1,6.94736842105263,1,7.84210526315789
0.00418352527745737,48,0.137,0.0648582855155625,0.863,1.46683089050376,1,5.48905109489051,1,6.4014598540146
0.00418352527745737,49,0.153,0.10093896713615,0.847,1.41305921528884,1,7.61437908496732,1,8.56209150326797
0.00418352527745737,50,0.154,0.104068857589984,0.846,1.39796159667045,1,7.81168831168831,1,8.73376623376623
0.00418352527745737,51,0.139,0.0848548078595027,0.861,1.38295209622471,1,7.05755395683453,1,7.98561151079137
0.00418352527745737,52,0.151,0.0997217875152148,0.849,1.3321060048184,1,7.6158940397351,1,8.57615894039735
0.00418352527745737,53,0.163,0.0965049556598852,0.837,1.29671015947363,1,6.83435582822086,1,7.78527607361963
0.00418352527745737,54,0.153,0.0921578855851156,0.847,1.2831531018782,1,6.98039215686275,1,7.87581699346405
0.00418352527745737,55,0.162,0.110676404103634,0.838,1.25460017196905,1,7.88888888888889,1,8.82716049382716
0.00418352527745737,56,0.151,0.0845939836550165,0.849,1.24171926787561,1,6.48344370860927,1,7.40397350993377
0.00418352527745737,57,0.157,0.0970266040688576,0.843,1.20563345225255,1,7.15923566878981,1,8.05732484076433
0.00418352527745737,58,0.159,0.0936358894105373,0.841,1.19670560414246,1,6.78616352201258,1,7.76100628930818
0.00418352527745737,59,0.177,0.100504260128673,0.823,1.13699975940332,1,6.56497175141243,1,7.49717514124294
0.00418352527745737,60,0.159,0.0828551556251087,0.841,1.1501074590374,1,6.0251572327044,1,6.9622641509434
0.00418352527745737,61,0.149,0.0838984524430534,0.851,1.14827024511325,1,6.51677852348993,1,7.43624161073826
0.00418352527745737,62,0.149,0.0912884715701617,0.851,1.12270359983975,1,7.08724832214765,1,8.00671140939597
0.00418352527745737,63,0.141,0.0821596244131455,0.859,1.11770336724352,1,6.75886524822695,1,7.64539007092199
0.00418352527745737,64,0.144,0.0890279951312815,0.856,1.09463553404515,1,7.13194444444444,1,8.09027777777778
0.00418352527745737,65,0.149,0.0931142410015649,0.851,1.07598435937074,1,7.22147651006711,1,8.15436241610738
0.00418352527745737,66,0.15,0.0949400104329682,0.85,1.05070296409062,1,7.29333333333333,1,8.26666666666667
0.00418352527745737,67,0.136,0.0837245696400626,0.864,1.05523906947212,1,7.11764705882353,1,8.04411764705882
0.00418352527745737,68,0.15,0.0837245696400626,0.85,1.02533493197102,1,6.44666666666667,1,7.39333333333333
0.00418352527745737,69,0.161,0.100504260128673,0.839,1.0003939165582,1,7.21739130434783,1,8.13664596273292
0.00418352527745737,70,0.15,0.0837245696400626,0.85,0.996809480401094,1,6.44666666666667,1,7.39333333333333
0.00418352527745737,71,0.141,0.0808555033907147,0.859,0.990232457526998,1,6.61702127659574,1,7.57446808510638
0.00418352527745737,72,0.144,0.0758998435054773,0.856,0.967844076583597,1,6.11111111111111,1,7.01388888888889
0.00418352527745737,73,0.159,0.102330029560077,0.841,0.939654335372366,1,7.44025157232704,1,8.36477987421384
0.00418352527745737,74,0.151,0.0860719874804382,0.849,0.938684290343694,1,6.58940397350993,1,7.52317880794702
0.00418352527745737,75,0.158,0.0872891671013737,0.842,0.915019295896669,1,6.37974683544304,1,7.32911392405063
0.00418352527745737,76,0.128,0.0885932881238046,0.872,0.938312848641173,1,8.0078125,1,8.9140625
0.00418352527745737,77,0.134,0.07981220657277,0.866,0.92856814313969,1,6.87313432835821,1,7.82835820895522
